Joint1,Joint2,Joint3,Joint4,X,Y,Z,R
38.9,0,0,-26.3737,160.8629,129.8,135,12.5263
39,0,0,-26.3737,160.6361,130.0805,135,12.6263
39.1,0,0,-26.3737,160.4088,130.3607,135,12.7263
39.2,0,0,-26.3737,160.181,130.6405,135,12.8263
39.3,0,0,-26.3737,159.9528,130.9198,135,12.9263
39.4,0,0,-26.3737,159.724,131.1988,135,13.0263
39.5,0,0,-26.3737,159.4948,131.4774,135,13.1263
39.6,0,0,-26.3737,159.2651,131.7556,135,13.2263
39.7,0,0,-26.3737,159.0349,132.0333,135,13.3263
39.8,0,0,-26.3737,158.8042,132.3107,135,13.4263
39.9,0,0,-26.3737,158.573,132.5876,135,13.5263
40,0,0,-26.3737,158.3414,132.8642,135,13.6263
40.1,0,0,-26.3737,158.1093,133.1404,135,13.7263
40.2,0,0,-26.3737,157.8766,133.4161,135,13.8263
40.3,0,0,-26.3737,157.6436,133.6915,135,13.9263
40.4,0,0,-26.3737,157.41,133.9664,135,14.0263
40.5,0,0,-26.3737,157.1759,134.2409,135,14.1263
40.6,0,0,-26.3737,156.9414,134.515,135,14.2263
40.7,0,0,-26.3737,156.7064,134.7887,135,14.3263
40.8,0,0,-26.3737,156.4709,135.062,135,14.4263
40.9,0,0,-26.3737,156.2349,135.3349,135,14.5263
41,0,0,-26.3737,155.9985,135.6074,135,14.6263
41.1,0,0,-26.3737,155.7616,135.8795,135,14.7263
41.2,0,0,-26.3737,155.5242,136.1511,135,14.8263
41.3,0,0,-26.3737,155.2863,136.4223,135,14.9263
41.4,0,0,-26.3737,155.0479,136.6932,135,15.0263
41.5,0,0,-26.3737,154.8091,136.9636,135,15.1263
41.6,0,0,-26.3737,154.5699,137.2336,135,15.2263
41.7,0,0,-26.3737,154.3301,137.5031,135,15.3263
41.8,0,0,-26.3737,154.0899,137.7723,135,15.4263
41.9,0,0,-26.3737,153.8492,138.041,135,15.5263
42,0,0,-26.3737,153.608,138.3093,135,15.6263
42.1,0,0,-26.3737,153.3664,138.5772,135,15.7263
42.2,0,0,-26.3737,153.1243,138.8447,135,15.8263
42.3,0,0,-26.3737,152.8817,139.1117,135,15.9263
42.4,0,0,-26.3737,152.6387,139.3783,135,16.0263
42.5,0,0,-26.3737,152.3952,139.6445,135,16.1263
42.6,0,0,-26.3737,152.1513,139.9103,135,16.2263
42.7,0,0,-26.3737,151.9068,140.1756,135,16.3263
42.8,0,0,-26.3737,151.662,140.4405,135,16.4263
42.9,0,0,-26.3737,151.4166,140.705,135,16.5263
43,0,0,-26.3737,151.1708,140.9691,135,16.6263
43.1,0,0,-26.3737,150.9245,141.2327,135,16.7263
43.2,0,0,-26.3737,150.6778,141.4959,135,16.8263
43.3,0,0,-26.3737,150.4306,141.7587,135,16.9263
43.4,0,0,-26.3737,150.183,142.021,135,17.0263
43.5,0,0,-26.3737,149.9349,142.2829,135,17.1263
43.6,0,0,-26.3737,149.6863,142.5444,135,17.2263
43.7,0,0,-26.3737,149.4373,142.8054,135,17.3263
43.8,0,0,-26.3737,149.1879,143.066,135,17.4263
43.9,0,0,-26.3737,148.9379,143.3262,135,17.5263
44,0,0,-26.3737,148.6875,143.5859,135,17.6263
44.1,0,0,-26.3737,148.4367,143.8452,135,17.7263
44.2,0,0,-26.3737,148.1854,144.104,135,17.8263
44.3,0,0,-26.3737,147.9337,144.3624,135,17.9263
44.4,0,0,-26.3737,147.6815,144.6204,135,18.0263
44.5,0,0,-26.3737,147.4288,144.8779,135,18.1263
44.6,0,0,-26.3737,147.1758,145.135,135,18.2263
44.7,0,0,-26.3737,146.9222,145.3917,135,18.3263
44.8,0,0,-26.3737,146.6683,145.6479,135,18.4263
44.9,0,0,-26.3737,146.4138,145.9037,135,18.5263
45,0,0,-26.3737,146.159,146.159,135,18.6263
45.1,0,0,-26.3737,145.9037,146.4138,135,18.7263
45.2,0,0,-26.3737,145.6479,146.6683,135,18.8263
45.3,0,0,-26.3737,145.3917,146.9222,135,18.9263
45.4,0,0,-26.3737,145.135,147.1758,135,19.0263
45.5,0,0,-26.3737,144.8779,147.4289,135,19.1263
45.6,0,0,-26.3737,144.6204,147.6815,135,19.2263
45.7,0,0,-26.3737,144.3624,147.9337,135,19.3263
45.8,0,0,-26.3737,144.104,148.1854,135,19.4263
45.9,0,0,-26.3737,143.8452,148.4367,135,19.5263
46,0,0,-26.3737,143.5859,148.6875,135,19.6263
46.1,0,0,-26.3737,143.3261,148.9379,135,19.7263
46.2,0,0,-26.3737,143.066,149.1879,135,19.8263
46.3,0,0,-26.3737,142.8054,149.4373,135,19.9263
46.4,0,0,-26.3737,142.5443,149.6863,135,20.0263
46.5,0,0,-26.3737,142.2829,149.9349,135,20.1263
46.6,0,0,-26.3737,142.021,150.183,135,20.2263
46.7,0,0,-26.3737,141.7586,150.4306,135,20.3263
46.8,0,0,-26.3737,141.4959,150.6778,135,20.4263
46.9,0,0,-26.3737,141.2327,150.9245,135,20.5263
47,0,0,-26.3737,140.9691,151.1708,135,20.6263
47.1,0,0,-26.3737,140.705,151.4166,135,20.7263
47.2,0,0,-26.3737,140.4405,151.662,135,20.8263
47.3,0,0,-26.3737,140.1756,151.9069,135,20.9263
47.4,0,0,-26.3737,139.9103,152.1513,135,21.0263
47.5,0,0,-26.3737,139.6445,152.3952,135,21.1263
47.6,0,0,-26.3737,139.3783,152.6387,135,21.2263
47.7,0,0,-26.3737,139.1117,152.8818,135,21.3263
47.8,0,0,-26.3737,138.8446,153.1243,135,21.4263
47.9,0,0,-26.3737,138.5772,153.3664,135,21.5263
48,0,0,-26.3737,138.3093,153.608,135,21.6263
48.1,0,0,-26.3737,138.041,153.8492,135,21.7263
48.2,0,0,-26.3737,137.7723,154.0899,135,21.8263
48.3,0,0,-26.3737,137.5031,154.3301,135,21.9263
48.4,0,0,-26.3737,137.2335,154.5699,135,22.0263
48.5,0,0,-26.3737,136.9636,154.8091,135,22.1263
48.6,0,0,-26.3737,136.6932,155.048,135,22.2263
48.7,0,0,-26.3737,136.4223,155.2863,135,22.3263
48.8,0,0,-26.3737,136.1511,155.5242,135,22.4263
48.9,0,0,-26.3737,135.8795,155.7616,135,22.5263
49,0,0,-26.3737,135.6074,155.9985,135,22.6263
49.1,0,0,-26.3737,135.3349,156.2349,135,22.7263
49.2,0,0,-26.3737,135.062,156.4709,135,22.8263
49.3,0,0,-26.3737,134.7887,156.7064,135,22.9263
49.4,0,0,-26.3737,134.515,156.9414,135,23.0263
49.5,0,0,-26.3737,134.2409,157.1759,135,23.1263
49.6,0,0,-26.3737,133.9664,157.41,135,23.2263
49.7,0,0,-26.3737,133.6914,157.6436,135,23.3263
49.8,0,0,-26.3737,133.4161,157.8766,135,23.4263
49.9,0,0,-26.3737,133.1404,158.1093,135,23.5263
50,0,0,-26.3737,132.8642,158.3414,135,23.6263
50.1,0,0,-26.3737,132.5876,158.573,135,23.7263
50.2,0,0,-26.3737,132.3107,158.8042,135,23.8263
50.3,0,0,-26.3737,132.0333,159.0349,135,23.9263
50.4,0,0,-26.3737,131.7555,159.2651,135,24.0263
50.5,0,0,-26.3737,131.4774,159.4948,135,24.1263
50.6,0,0,-26.3737,131.1988,159.724,135,24.2263
50.7,0,0,-26.3737,130.9198,159.9528,135,24.3263
50.8,0,0,-26.3737,130.6405,160.181,135,24.4263
50.9,0,0,-26.3737,130.3607,160.4088,135,24.5263
51,0,0,-26.3737,130.0805,160.6361,135,24.6263
51.1,0,0,-26.3737,129.8,160.8629,135,24.7263
51.2,0,0,-26.3737,129.519,161.0892,135,24.8263
51.3,0,0,-26.3737,129.2377,161.315,135,24.9263
51.4,0,0,-26.3737,128.9559,161.5403,135,25.0263
51.5,0,0,-26.3737,128.6738,161.7651,135,25.1263
51.6,0,0,-26.3737,128.3912,161.9894,135,25.2263
51.7,0,0,-26.3737,128.1083,162.2133,135,25.3263
51.8,0,0,-26.3737,127.825,162.4366,135,25.4263
51.9,0,0,-26.3737,127.5413,162.6595,135,25.5263
52,0,0,-26.3737,127.2572,162.8818,135,25.6263
52.1,0,0,-26.3737,126.9727,163.1037,135,25.7263
52.2,0,0,-26.3737,126.6879,163.325,135,25.8263
52.3,0,0,-26.3737,126.4026,163.5459,135,25.9263
52.4,0,0,-26.3737,126.117,163.7663,135,26.0263
52.5,0,0,-26.3737,125.831,163.9861,135,26.1263
52.6,0,0,-26.3737,125.5446,164.2055,135,26.2263
52.7,0,0,-26.3737,125.2578,164.4244,135,26.3263
52.8,0,0,-26.3737,124.9706,164.6427,135,26.4263
52.9,0,0,-26.3737,124.6831,164.8606,135,26.5263
53,0,0,-26.3737,124.3952,165.078,135,26.6263
53.1,0,0,-26.3737,124.1069,165.2948,135,26.7263
53.2,0,0,-26.3737,123.8182,165.5112,135,26.8263
53.3,0,0,-26.3737,123.5291,165.727,135,26.9263
53.4,0,0,-26.3737,123.2397,165.9424,135,27.0263
53.5,0,0,-26.3737,122.9499,166.1572,135,27.1263
53.6,0,0,-26.3737,122.6597,166.3716,135,27.2263
53.7,0,0,-26.3737,122.3691,166.5854,135,27.3263
53.8,0,0,-26.3737,122.0782,166.7987,135,27.4263
53.9,0,0,-26.3737,121.7869,167.0115,135,27.5263
54,0,0,-26.3737,121.4952,167.2238,135,27.6263
54.1,0,0,-26.3737,121.2032,167.4356,135,27.7263
54.2,0,0,-26.3737,120.9107,167.6469,135,27.8263
54.3,0,0,-26.3737,120.618,167.8577,135,27.9263
54.4,0,0,-26.3737,120.3248,168.0679,135,28.0263
54.5,0,0,-26.3737,120.0313,168.2777,135,28.1263
54.6,0,0,-26.3737,119.7374,168.4869,135,28.2263
54.7,0,0,-26.3737,119.4432,168.6956,135,28.3263
54.8,0,0,-26.3737,119.1486,168.9038,135,28.4263
54.9,0,0,-26.3737,118.8536,169.1116,135,28.5263
55,0,0,-26.3737,118.5583,169.3187,135,28.6263
55.1,0,0,-26.3737,118.2626,169.5254,135,28.7263
55.2,0,0,-26.3737,117.9665,169.7315,135,28.8263
55.3,0,0,-26.3737,117.6701,169.9372,135,28.9263
55.4,0,0,-26.3737,117.3733,170.1423,135,29.0263
55.5,0,0,-26.3737,117.0762,170.3469,135,29.1263
55.6,0,0,-26.3737,116.7787,170.5509,135,29.2263
55.7,0,0,-26.3737,116.4808,170.7545,135,29.3263
55.8,0,0,-26.3737,116.1826,170.9576,135,29.4263
55.9,0,0,-26.3737,115.8841,171.1601,135,29.5263
56,0,0,-26.3737,115.5852,171.3621,135,29.6263
56.1,0,0,-26.3737,115.2859,171.5635,135,29.7263
56.2,0,0,-26.3737,114.9863,171.7645,135,29.8263
56.3,0,0,-26.3737,114.6863,171.9649,135,29.9263
56.4,0,0,-26.3737,114.386,172.1648,135,30.0263
56.5,0,0,-26.3737,114.0854,172.3642,135,30.1263
56.6,0,0,-26.3737,113.7844,172.563,135,30.2263
56.7,0,0,-26.3737,113.483,172.7614,135,30.3263
56.8,0,0,-26.3737,113.1813,172.9592,135,30.4263
56.9,0,0,-26.3737,112.8793,173.1565,135,30.5263
57,0,0,-26.3737,112.5769,173.3532,135,30.6263
57.1,0,0,-26.3737,112.2742,173.5494,135,30.7263
57.2,0,0,-26.3737,111.9711,173.7451,135,30.8263
57.3,0,0,-26.3737,111.6677,173.9403,135,30.9263
57.4,0,0,-26.3737,111.3639,174.1349,135,31.0263
57.5,0,0,-26.3737,111.0598,174.329,135,31.1263
57.6,0,0,-26.3737,110.7554,174.5226,135,31.2263
57.7,0,0,-26.3737,110.4506,174.7156,135,31.3263
57.8,0,0,-26.3737,110.1455,174.9081,135,31.4263
57.9,0,0,-26.3737,109.8401,175.1001,135,31.5263
58,0,0,-26.3737,109.5343,175.2915,135,31.6263
58.1,0,0,-26.3737,109.2282,175.4824,135,31.7263
58.2,0,0,-26.3737,108.9218,175.6728,135,31.8263
58.3,0,0,-26.3737,108.615,175.8627,135,31.9263
58.4,0,0,-26.3737,108.3079,176.0519,135,32.0263
58.5,0,0,-26.3737,108.0005,176.2407,135,32.1263
58.6,0,0,-26.3737,107.6927,176.4289,135,32.2263
58.7,0,0,-26.3737,107.3846,176.6166,135,32.3263
58.8,0,0,-26.3737,107.0762,176.8038,135,32.4263
58.9,0,0,-26.3737,106.7674,176.9904,135,32.5263
59,0,0,-26.3737,106.4584,177.1765,135,32.6263
59.1,0,0,-26.3737,106.149,177.362,135,32.7263
59.2,0,0,-26.3737,105.8392,177.547,135,32.8263
59.3,0,0,-26.3737,105.5292,177.7315,135,32.9263
59.4,0,0,-26.3737,105.2188,177.9154,135,33.0263
59.5,0,0,-26.3737,104.9082,178.0988,135,33.1263
59.6,0,0,-26.3737,104.5972,178.2816,135,33.2263
59.7,0,0,-26.3737,104.2858,178.4639,135,33.3263
59.8,0,0,-26.3737,103.9742,178.6456,135,33.4263
59.9,0,0,-26.3737,103.6622,178.8268,135,33.5263
60,0,0,-26.3737,103.35,179.0074,135,33.6263
60.1,0,0,-26.3737,103.0374,179.1876,135,33.7263
60.2,0,0,-26.3737,102.7245,179.3671,135,33.8263
60.3,0,0,-26.3737,102.4113,179.5461,135,33.9263
60.4,0,0,-26.3737,102.0978,179.7246,135,34.0263
60.5,0,0,-26.3737,101.784,179.9025,135,34.1263
60.6,0,0,-26.3737,101.4698,180.0799,135,34.2263
60.7,0,0,-26.3737,101.1553,180.2567,135,34.3263
60.8,0,0,-26.3737,100.8406,180.433,135,34.4263
60.9,0,0,-26.3737,100.5255,180.6087,135,34.5263
61,0,0,-26.3737,100.2101,180.7839,135,34.6263
61.1,0,0,-26.3737,99.8945,180.9585,135,34.7263
61.2,0,0,-26.3737,99.5785,181.1326,135,34.8263
61.3,0,0,-26.3737,99.2622,181.3061,135,34.9263
61.4,0,0,-26.3737,98.9456,181.4791,135,35.0263
61.5,0,0,-26.3737,98.6287,181.6515,135,35.1263
61.6,0,0,-26.3737,98.3115,181.8233,135,35.2263
61.7,0,0,-26.3737,97.994,181.9947,135,35.3263
61.8,0,0,-26.3737,97.6762,182.1654,135,35.4263
61.9,0,0,-26.3737,97.3581,182.3356,135,35.5263
62,0,0,-26.3737,97.0398,182.5053,135,35.6263
62.1,0,0,-26.3737,96.7211,182.6744,135,35.7263
62.2,0,0,-26.3737,96.4021,182.8429,135,35.8263
62.3,0,0,-26.3737,96.0828,183.0109,135,35.9263
62.4,0,0,-26.3737,95.7633,183.1783,135,36.0263
62.5,0,0,-26.3737,95.4434,183.3451,135,36.1263
62.6,0,0,-26.3737,95.1233,183.5114,135,36.2263
62.7,0,0,-26.3737,94.8029,183.6772,135,36.3263
62.8,0,0,-26.3737,94.4821,183.8424,135,36.4263
62.9,0,0,-26.3737,94.1611,184.007,135,36.5263
63,0,0,-26.3737,93.8398,184.171,135,36.6263
63.1,0,0,-26.3737,93.5183,184.3345,135,36.7263
63.2,0,0,-26.3737,93.1964,184.4975,135,36.8263
63.3,0,0,-26.3737,92.8742,184.6599,135,36.9263
63.4,0,0,-26.3737,92.5518,184.8217,135,37.0263
63.5,0,0,-26.3737,92.2291,184.9829,135,37.1263
63.6,0,0,-26.3737,91.9061,185.1436,135,37.2263
63.7,0,0,-26.3737,91.5828,185.3037,135,37.3263
63.8,0,0,-26.3737,91.2592,185.4633,135,37.4263
63.9,0,0,-26.3737,90.9354,185.6223,135,37.5263
64,0,0,-26.3737,90.6113,185.7807,135,37.6263
64.1,0,0,-26.3737,90.2869,185.9386,135,37.7263
64.2,0,0,-26.3737,89.9623,186.0959,135,37.8263
64.3,0,0,-26.3737,89.6373,186.2526,135,37.9263
64.4,0,0,-26.3737,89.3121,186.4088,135,38.0263
64.5,0,0,-26.3737,88.9867,186.5644,135,38.1263
64.6,0,0,-26.3737,88.6609,186.7194,135,38.2263
64.7,0,0,-26.3737,88.3349,186.8739,135,38.3263
64.8,0,0,-26.3737,88.0086,187.0278,135,38.4263
64.9,0,0,-26.3737,87.682,187.1811,135,38.5263
65,0,0,-26.3737,87.3552,187.3338,135,38.6263
65.1,0,0,-26.3737,87.0281,187.486,135,38.7263
65.2,0,0,-26.3737,86.7008,187.6376,135,38.8263
65.3,0,0,-26.3737,86.3731,187.7886,135,38.9263
65.4,0,0,-26.3737,86.0452,187.9391,135,39.0263
65.5,0,0,-26.3737,85.7171,188.089,135,39.1263
65.6,0,0,-26.3737,85.3887,188.2383,135,39.2263
65.7,0,0,-26.3737,85.06,188.3871,135,39.3263
65.8,0,0,-26.3737,84.7311,188.5352,135,39.4263
65.9,0,0,-26.3737,84.4019,188.6828,135,39.5263
66,0,0,-26.3737,84.0725,188.8298,135,39.6263
66.1,0,0,-26.3737,83.7428,188.9763,135,39.7263
66.2,0,0,-26.3737,83.4128,189.1222,135,39.8263
66.3,0,0,-26.3737,83.0826,189.2675,135,39.9263
66.4,0,0,-26.3737,82.7522,189.4122,135,40.0263
66.5,0,0,-26.3737,82.4214,189.5563,135,40.1263
66.6,0,0,-26.3737,82.0905,189.6999,135,40.2263
66.7,0,0,-26.3737,81.7593,189.8429,135,40.3263
66.8,0,0,-26.3737,81.4278,189.9853,135,40.4263
66.9,0,0,-26.3737,81.0961,190.1271,135,40.5263
67,0,0,-26.3737,80.7641,190.2684,135,40.6263
67.1,0,0,-26.3737,80.4319,190.409,135,40.7263
67.2,0,0,-26.3737,80.0995,190.5491,135,40.8263
67.3,0,0,-26.3737,79.7668,190.6886,135,40.9263
67.4,0,0,-26.3737,79.4338,190.8276,135,41.0263
67.5,0,0,-26.3737,79.1007,190.9659,135,41.1263
67.6,0,0,-26.3737,78.7672,191.1037,135,41.2263
67.7,0,0,-26.3737,78.4336,191.2408,135,41.3263
67.8,0,0,-26.3737,78.0997,191.3775,135,41.4263
67.9,0,0,-26.3737,77.7655,191.5135,135,41.5263
68,0,0,-26.3737,77.4312,191.6489,135,41.6263
68.1,0,0,-26.3737,77.0966,191.7838,135,41.7263
68.2,0,0,-26.3737,76.7617,191.918,135,41.8263
68.3,0,0,-26.3737,76.4267,192.0517,135,41.9263
68.4,0,0,-26.3737,76.0913,192.1848,135,42.0263
68.5,0,0,-26.3737,75.7558,192.3173,135,42.1263
68.6,0,0,-26.3737,75.42,192.4492,135,42.2263
68.7,0,0,-26.3737,75.084,192.5806,135,42.3263
68.8,0,0,-26.3737,74.7478,192.7113,135,42.4263
68.9,0,0,-26.3737,74.4113,192.8415,135,42.5263
69,0,0,-26.3737,74.0747,192.9711,135,42.6263
69.1,0,0,-26.3737,73.7377,193.1001,135,42.7263
69.2,0,0,-26.3737,73.4006,193.2285,135,42.8263
69.3,0,0,-26.3737,73.0632,193.3563,135,42.9263
69.4,0,0,-26.3737,72.7257,193.4835,135,43.0263
69.5,0,0,-26.3737,72.3879,193.6101,135,43.1263
69.6,0,0,-26.3737,72.0498,193.7362,135,43.2263
69.7,0,0,-26.3737,71.7116,193.8616,135,43.3263
69.8,0,0,-26.3737,71.3731,193.9865,135,43.4263
69.9,0,0,-26.3737,71.0344,194.1108,135,43.5263
70,0,0,-26.3737,70.6955,194.2345,135,43.6263
70.1,0,0,-26.3737,70.3565,194.3576,135,43.7263
70.2,0,0,-26.3737,70.0171,194.4801,135,43.8263
70.3,0,0,-26.3737,69.6776,194.602,135,43.9263
70.4,0,0,-26.3737,69.3378,194.7233,135,44.0263
70.5,0,0,-26.3737,68.9979,194.844,135,44.1263
70.6,0,0,-26.3737,68.6577,194.9641,135,44.2263
70.7,0,0,-26.3737,68.3173,195.0837,135,44.3263
70.8,0,0,-26.3737,67.9767,195.2026,135,44.4263
70.9,0,0,-26.3737,67.6359,195.3209,135,44.5263
71,0,0,-26.3737,67.2949,195.4387,135,44.6263
71.1,0,0,-26.3737,66.9537,195.5558,135,44.7263
71.2,0,0,-26.3737,66.6123,195.6724,135,44.8263
71.3,0,0,-26.3737,66.2707,195.7884,135,44.9263
71.4,0,0,-26.3737,65.9289,195.9037,135,45.0263
71.5,0,0,-26.3737,65.5869,196.0185,135,45.1263
71.6,0,0,-26.3737,65.2447,196.1327,135,45.2263
71.7,0,0,-26.3737,64.9022,196.2462,135,45.3263
71.8,0,0,-26.3737,64.5596,196.3592,135,45.4263
71.9,0,0,-26.3737,64.2168,196.4716,135,45.5263
72,0,0,-26.3737,63.8738,196.5834,135,45.6263
72.1,0,0,-26.3737,63.5306,196.6946,135,45.7263
72.2,0,0,-26.3737,63.1872,196.8051,135,45.8263
72.3,0,0,-26.3737,62.8436,196.9151,135,45.9263
72.4,0,0,-26.3737,62.4999,197.0245,135,46.0263
72.5,0,0,-26.3737,62.1559,197.1333,135,46.1263
72.6,0,0,-26.3737,61.8117,197.2415,135,46.2263
72.7,0,0,-26.3737,61.4674,197.3491,135,46.3263
72.8,0,0,-26.3737,61.1228,197.456,135,46.4263
72.9,0,0,-26.3737,60.7781,197.5624,135,46.5263
73,0,0,-26.3737,60.4332,197.6682,135,46.6263
73.1,0,0,-26.3737,60.0882,197.7734,135,46.7263
73.2,0,0,-26.3737,59.7429,197.8779,135,46.8263
73.3,0,0,-26.3737,59.3974,197.9819,135,46.9263
73.4,0,0,-26.3737,59.0518,198.0853,135,47.0263
73.5,0,0,-26.3737,58.706,198.188,135,47.1263
73.6,0,0,-26.3737,58.36,198.2902,135,47.2263
73.7,0,0,-26.3737,58.0138,198.3918,135,47.3263
73.8,0,0,-26.3737,57.6674,198.4927,135,47.4263
73.9,0,0,-26.3737,57.3209,198.593,135,47.5263
74,0,0,-26.3737,56.9742,198.6928,135,47.6263
74.1,0,0,-26.3737,56.6274,198.7919,135,47.7263
74.2,0,0,-26.3737,56.2803,198.8905,135,47.8263
74.3,0,0,-26.3737,55.9331,198.9884,135,47.9263
74.4,0,0,-26.3737,55.5857,199.0857,135,48.0263
74.5,0,0,-26.3737,55.2382,199.1824,135,48.1263
74.6,0,0,-26.3737,54.8904,199.2785,135,48.2263
74.7,0,0,-26.3737,54.5425,199.374,135,48.3263
74.8,0,0,-26.3737,54.1945,199.4689,135,48.4263
74.9,0,0,-26.3737,53.8463,199.5632,135,48.5263
75,0,0,-26.3737,53.4979,199.6569,135,48.6263
75.1,0,0,-26.3737,53.1494,199.7499,135,48.7263
75.2,0,0,-26.3737,52.8007,199.8424,135,48.8263
75.3,0,0,-26.3737,52.4517,199.9342,135,48.9263
75.4,0,0,-26.3737,52.1027,200.0255,135,49.0263
75.5,0,0,-26.3737,51.7535,200.1161,135,49.1263
75.6,0,0,-26.3737,51.4042,200.2061,135,49.2263
75.7,0,0,-26.3737,51.0547,200.2956,135,49.3263
75.8,0,0,-26.3737,50.705,200.3844,135,49.4263
75.9,0,0,-26.3737,50.3552,200.4725,135,49.5263
76,0,0,-26.3737,50.0053,200.5601,135,49.6263
76.1,0,0,-26.3737,49.6551,200.6471,135,49.7263
76.2,0,0,-26.3737,49.3049,200.7335,135,49.8263
76.3,0,0,-26.3737,48.9544,200.8192,135,49.9263
76.4,0,0,-26.3737,48.6039,200.9043,135,50.0263
76.5,0,0,-26.3737,48.2531,200.9889,135,50.1263
76.6,0,0,-26.3737,47.9023,201.0728,135,50.2263
76.7,0,0,-26.3737,47.5513,201.1561,135,50.3263
76.8,0,0,-26.3737,47.2001,201.2388,135,50.4263
76.9,0,0,-26.3737,46.8488,201.3208,135,50.5263
77,0,0,-26.3737,46.4974,201.4023,135,50.6263
77.1,0,0,-26.3737,46.1458,201.4831,135,50.7263
77.2,0,0,-26.3737,45.7941,201.5634,135,50.8263
77.3,0,0,-26.3737,45.4422,201.643,135,50.9263
77.4,0,0,-26.3737,45.0902,201.722,135,51.0263
77.5,0,0,-26.3737,44.7381,201.8004,135,51.1263
77.6,0,0,-26.3737,44.3858,201.8782,135,51.2263
77.7,0,0,-26.3737,44.0334,201.9553,135,51.3263
77.8,0,0,-26.3737,43.6808,202.0319,135,51.4263
77.9,0,0,-26.3737,43.3282,202.1078,135,51.5263
78,0,0,-26.3737,42.9753,202.1831,135,51.6263
78.1,0,0,-26.3737,42.6224,202.2578,135,51.7263
78.2,0,0,-26.3737,42.2693,202.3319,135,51.8263
78.3,0,0,-26.3737,41.9161,202.4053,135,51.9263
78.4,0,0,-26.3737,41.5628,202.4782,135,52.0263
78.5,0,0,-26.3737,41.2093,202.5504,135,52.1263
78.6,0,0,-26.3737,40.8558,202.6221,135,52.2263
78.7,0,0,-26.3737,40.5021,202.6931,135,52.3263
78.8,0,0,-26.3737,40.1482,202.7634,135,52.4263
78.9,0,0,-26.3737,39.7943,202.8332,135,52.5263
79,0,0,-26.3737,39.4402,202.9023,135,52.6263
79.1,0,0,-26.3737,39.086,202.9709,135,52.7263
79.2,0,0,-26.3737,38.7317,203.0388,135,52.8263
79.3,0,0,-26.3737,38.3773,203.1061,135,52.9263
79.4,0,0,-26.3737,38.0227,203.1727,135,53.0263
79.5,0,0,-26.3737,37.6681,203.2388,135,53.1263
79.6,0,0,-26.3737,37.3133,203.3042,135,53.2263
79.7,0,0,-26.3737,36.9584,203.369,135,53.3263
79.8,0,0,-26.3737,36.6034,203.4332,135,53.4263
79.9,0,0,-26.3737,36.2483,203.4968,135,53.5263
80,0,0,-26.3737,35.8931,203.5598,135,53.6263
80.1,0,0,-26.3737,35.5378,203.6221,135,53.7263
80.2,0,0,-26.3737,35.1823,203.6838,135,53.8263
80.3,0,0,-26.3737,34.8267,203.7449,135,53.9263
80.4,0,0,-26.3737,34.4711,203.8054,135,54.0263
80.5,0,0,-26.3737,34.1153,203.8652,135,54.1263
80.6,0,0,-26.3737,33.7595,203.9245,135,54.2263
80.7,0,0,-26.3737,33.4035,203.9831,135,54.3263
80.8,0,0,-26.3737,33.0474,204.0411,135,54.4263
80.9,0,0,-26.3737,32.6913,204.0984,135,54.5263
81,0,0,-26.3737,32.335,204.1552,135,54.6263
81.1,0,0,-26.3737,31.9786,204.2113,135,54.7263
81.2,0,0,-26.3737,31.6222,204.2668,135,54.8263
81.3,0,0,-26.3737,31.2656,204.3217,135,54.9263
81.4,0,0,-26.3737,30.9089,204.3759,135,55.0263
81.5,0,0,-26.3737,30.5522,204.4296,135,55.1263
81.6,0,0,-26.3737,30.1954,204.4826,135,55.2263
81.7,0,0,-26.3737,29.8384,204.535,135,55.3263
81.8,0,0,-26.3737,29.4814,204.5867,135,55.4263
81.9,0,0,-26.3737,29.1243,204.6379,135,55.5263
82,0,0,-26.3737,28.7671,204.6884,135,55.6263
82.1,0,0,-26.3737,28.4098,204.7383,135,55.7263
82.2,0,0,-26.3737,28.0524,204.7876,135,55.8263
82.3,0,0,-26.3737,27.6949,204.8362,135,55.9263
82.4,0,0,-26.3737,27.3374,204.8843,135,56.0263
82.5,0,0,-26.3737,26.9797,204.9317,135,56.1263
82.6,0,0,-26.3737,26.622,204.9784,135,56.2263
82.7,0,0,-26.3737,26.2643,205.0246,135,56.3263
82.8,0,0,-26.3737,25.9064,205.0701,135,56.4263
82.9,0,0,-26.3737,25.5484,205.115,135,56.5263
83,0,0,-26.3737,25.1904,205.1593,135,56.6263
83.1,0,0,-26.3737,24.8323,205.2029,135,56.7263
83.2,0,0,-26.3737,24.4741,205.246,135,56.8263
83.3,0,0,-26.3737,24.1158,205.2884,135,56.9263
83.4,0,0,-26.3737,23.7575,205.3302,135,57.0263
83.5,0,0,-26.3737,23.3991,205.3713,135,57.1263
83.6,0,0,-26.3737,23.0406,205.4118,135,57.2263
83.7,0,0,-26.3737,22.6821,205.4517,135,57.3263
83.8,0,0,-26.3737,22.3234,205.491,135,57.4263
83.9,0,0,-26.3737,21.9648,205.5297,135,57.5263
84,0,0,-26.3737,21.606,205.5677,135,57.6263
84.1,0,0,-26.3737,21.2472,205.6051,135,57.7263
84.2,0,0,-26.3737,20.8883,205.6418,135,57.8263
84.3,0,0,-26.3737,20.5294,205.678,135,57.9263
84.4,0,0,-26.3737,20.1704,205.7135,135,58.0263
